date,raw_text,player_name,clubs_mentioned,potential_suitors,assists,native_country,54,domestic_club_goals,objects,team,injured,chairman,idol,desired_wage,estimated_wage,contract_value,Premier,start_of_2021,boss,compared_to,market_value,manager,current team,sport,potential_transfer_fee,release_clause,preferred_option,not_prepared_to_pay_a_sizeable_transfer_fee,suspension_reason,international_team,retirement_plans,transfer_fee,fee,loan_with_option_to_buy,expected_cost,position,previous_clubs,contract_expiration,field,weekly_wages,contract_length,coming,player_age,currency,contract_ends,value,valuation,club,next_season,league,available_for,career_span,loan,player_nationality,level,teams_mentioned,destination,tournament,emotion,estimated_value,team_mentioned,contract_details,former_club,expected_return,object,loan_status,weekly_salary,expected_transfer_fee,international_caps,suspended,international_goals,preferred_move, Galatasaray,hopes_for_long-term_future_with_club,city_players_positions,role,comparison,injury,country,city_players_ages,last_club,transfer_status,goals_scored,ceremony,player_value,contract_status,contract,potential_loan,external-link,salary_demand,release_cause,goals,nationality,contract_duration,status,loan_spell,parent_club,sources,current_team,city_players,source,out,this,years_at_manchester_united,yearly_pay_packet,age,transfer_budget,father,contract_situation,price_tag,secures_football,native country,estimated_transfer_fee,advice,loan_start_date,domestic_club_assists,cost,agent,sibling,yet,rejecting_offers,other_fields,current_deal,injury_record,result,suggest,willing_to_meet_salary_demands,potential_signings,estimated_cost,current_club,player_position,proposed_salary,last_played,loan_club,option_for_further_year,previous_club,salary,preferred_side,loaned,current_weekly_wages,price,remains_manager,games_played,salary_demands,Belgium,contract_expires,transfer_value,manager_name,news_id
2 June 2021,Manchester United are facing competition for the signature of Sevilla defender Jules Kounde as Barcelona are now also keen on a move for the 22-year-old France centre-back.,Jules Kounde,"['Manchester United', 'Sevilla', 'Barcelona']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530774.0
2 June 2021,"Arsenal are set to complete the signing of Cameroon goalkeeper Andre Onana, 25, from Ajax, potentially for only £1.7m.",Andre Onana,"['Arsenal', 'Ajax']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cameroon,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530775.0
2 June 2021,"The Gunners are also considering a move to sign Belgium Under-21 midfielder Albert Sambi Lokonga, 21, from Anderlecht.",Albert Sambi Lokonga,"['Arsenal', 'Anderlecht']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530776.0
2 June 2021,"Chelsea owner Roman Abramovich is personally driving the push to bring Inter Milan's Belgium striker Romelu Lukaku, 28, back to the club.",Roman Abramovich,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530777.0
2 June 2021,"Chelsea owner Roman Abramovich is personally driving the push to bring Inter Milan's Belgium striker Romelu Lukaku, 28, back to the club.",Romelu Lukaku,Inter Milan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International team,,,,530777.0
2 June 2021,Chelsea boss Thomas Tuchel will be given up to £200m to spend this summer.,Thomas Tuchel,['Chelsea'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530778.0
2 June 2021,"Barcelona's Bosnia midfielder Miralem Pjanic, 31, wants to return to Juventus.",Miralem Pjanic,"['Barcelona', 'Juventus']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530779.0
2 June 2021,"New Roma coach Jose Mourinho will look to sign AC Milan's Italy goalkeeper Gianluigi Donnarumma, 22, who is set to become a free agent.",Gianluigi Donnarumma,"['AC Milan', 'Roma']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530780.0
2 June 2021,"Leicester City's deal for Lille midfielder Boubakary Soumare, 22, could be completed sooner than anticipated after France Under-21s were knocked out of the European Championship.",Boubakary Soumare,"['Leicester City', 'Lille']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530781.0
2 June 2021,"Brighton are preparing a new bid for Argentine winger Alan Velasco after Independiente rejected a £6m offer for the 18-year-old, who has also attracted interest from Newcastle United.",Alan Velasco,"['Brighton', 'Newcastle United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530782.0
2 June 2021,"Manchester United are eyeing a move for Sporting Lisbon midfielder Pedro Goncalves, 22.",Pedro Goncalves,"['Manchester United', 'Sporting Lisbon']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530783.0
2 June 2021,"Leeds United will explore alternative targets after being left frustrated by Stade Brest's asking price for French left-back Romain Perraud, 23.",Romain Perraud,"['Leeds United', 'Stade Brest']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530784.0
2 June 2021,Sunderland want to sign Wolves defender Dion Sanderson on a permanent deal after the 21-year-old Englishman impressed on loan last season.,Dion Sanderson,"['Sunderland', 'Wolves']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530785.0
3 June 2021,"Real Madrid will sign France forward Kylian Mbappe, 22, from Paris St-Germain, who will then sign Portugal forward Cristiano Ronaldo, 36, from Juventus, with Argentine striker Mauro Icardi, 28, going from PSG to Juve.",Kylian Mbappe,"['Real Madrid', 'Paris St-Germain']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530786.0
3 June 2021,"Real Madrid will sign France forward Kylian Mbappe, 22, from Paris St-Germain, who will then sign Portugal forward Cristiano Ronaldo, 36, from Juventus, with Argentine striker Mauro Icardi, 28, going from PSG to Juve.",Cristiano Ronaldo,"['Paris St-Germain', 'Juventus']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530786.0
3 June 2021,"Real Madrid will sign France forward Kylian Mbappe, 22, from Paris St-Germain, who will then sign Portugal forward Cristiano Ronaldo, 36, from Juventus, with Argentine striker Mauro Icardi, 28, going from PSG to Juve.",Mauro Icardi,"['Paris St-Germain', 'Juventus']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530786.0
3 June 2021,"Jose Mourinho was approached by Real Madrid last week, before they appointed Carlo Ancelotti as manager, despite the ex-Real and Tottenham boss having agreed to take over at Roma last month.",Jose Mourinho,"['Real Madrid', 'Tottenham', 'Roma']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530787.0
3 June 2021,Chelsea's hopes of taking Romelu Lukaku back to the club have suffered a blow after the 28-year-old Belgium forward said he is staying with Inter Milan.,Romelu Lukaku,"['Chelsea', 'Inter Milan']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530788.0
3 June 2021,"Barcelona are still in talks with Dutch forward Memphis Depay, 27, over a free transfer from Lyon, while Dutch midfielder Georginio Wijnaldum, 30, will join on a free transfer from Liverpool.",Memphis Depay,"['Barcelona', 'Lyon']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530789.0
3 June 2021,"Barcelona are still in talks with Dutch forward Memphis Depay, 27, over a free transfer from Lyon, while Dutch midfielder Georginio Wijnaldum, 30, will join on a free transfer from Liverpool.",Georginio Wijnaldum,['Liverpool'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530789.0
3 June 2021,"Manchester City are considering selling Portugal midfielder Bernardo Silva, 26, as part of a summer rebuild.",Bernardo Silva,['Manchester City'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530790.0
3 June 2021,Michy Batshuayi is expected to leave Chelsea permanently this summer with at least one top-half Premier League side interested in the 27-year-old Belgium striker.,Michy Batshuayi,"['Chelsea', 'Premier League']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530791.0
3 June 2021,Liverpool goalkeeper Adrian is close to agreeing a new one-year contract despite Real Betis expressing an interest in the 34-year-old Spaniard.,Adrian,"['Liverpool', 'Real Betis']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530792.0
3 June 2021,"Manchester United have revived their interest in signing England right-back Kieran Trippier, 30, from Atletico Madrid.",Kieran Trippier,"['Manchester United', 'Atletico Madrid']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530793.0
3 June 2021,"Aston Villa are one of three top-12 Premier League clubs plotting a summer move for New Zealand striker Chris Wood, and Burnley will demand at least £30m for the 29-year-old.",Chris Wood,"['Aston Villa', 'Burnley']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530794.0
3 June 2021,"Villa are also targeting midfielders with Arsenal's 20-year-old England Under-21 international Emile Smith Rowe and Norwich's Argentine Emi Buendia, 24, under consideration.",Emile Smith Rowe,"['Arsenal', 'Villa']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530795.0
3 June 2021,"Villa are also targeting midfielders with Arsenal's 20-year-old England Under-21 international Emile Smith Rowe and Norwich's Argentine Emi Buendia, 24, under consideration.",Emi Buendia,"['Norwich', 'Villa']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530795.0
3 June 2021,Former Everton striker and current assistant boss Duncan Ferguson wants to be considered for the permanent manager's job at Goodison Park following the departure of Carlo Ancelotti.,Duncan Ferguson,"['Everton', 'Goodison Park']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530796.0
3 June 2021,"West Ham and New York City have made offers for France striker Olivier Giroud, 34, who is set to leave Chelsea on a free transfer.",Olivier Giroud,"['West Ham', 'New York City']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530797.0
3 June 2021,"New Real Madrid boss Carlo Ancelotti says that Wales forward Gareth Bale, 31, and Belgium forward Eden Hazard, 30, could still have a future at the club.",Gareth Bale,['Real Madrid'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530798.0
3 June 2021,"New Real Madrid boss Carlo Ancelotti says that Wales forward Gareth Bale, 31, and Belgium forward Eden Hazard, 30, could still have a future at the club.",Eden Hazard,['Real Madrid'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530798.0
3 June 2021,"Borussia Monchengladbach's Germany midfielder Florian Neuhaus, 24, who has been linked with Liverpool, has denied he has reached an agreement to join Bayern Munich.",Florian Neuhaus,"['Borussia Monchengladbach', 'Liverpool', 'Bayern Munich']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530799.0
3 June 2021,"Arsenal, Manchester United and Tottenham have all shown an interest in Lille's Turkey right-back Zeki Celik, 24.",Zeki Celik,"['Arsenal', 'Manchester United', 'Tottenham']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530800.0
3 June 2021,"West Ham and Southampton are competing to sign Barcelona's former Spain Under-21 defender Junior Firpo, 24.",Junior Firpo,"['West Ham', 'Southampton']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona,,,,,,,,,,,,,530801.0
3 June 2021,"West Ham are in advanced talks to sign Czech Republic defensive midfielder Alex Kral, 23, from Spartak Moscow for more than £20m.",Alex Kral,"['West Ham', 'Spartak Moscow']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defensive midfielder,,,,,,,,,,more than £20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Czech Republic,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530802.0
3 June 2021,"Argentine striker Sergio Aguero, 33, turned down a much more lucrative offer from Juventus to join Barcelona on a free transfer from Manchester City.",Sergio Aguero,"['Juventus', 'Barcelona', 'Manchester City']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530803.0
3 June 2021,"Sevilla are interested in signing Chile forward Alexis Sanchez, 32, from Inter Milan.",Alexis Sanchez,"['Sevilla', 'Inter Milan']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530804.0
3 June 2021,"Leeds United have registered an interest in Huesca's Spanish left-back Javi Galan, 26, whose release clause has dropped to £3.5m.",Javi Galan,"['Leeds United', 'Huesca']",,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,left-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530805.0
3 June 2021,West Brom are set to look at alternative candidates to be their new manager after extensive talks with former Sheffield United boss Chris Wilder.,Chris Wilder,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530806.0
4 June 2021,"Ivory Coast forward Wilfried Zaha, 28, has told Crystal Palace that he wants to leave, ideally before pre-season training starts.",Wilfried Zaha,['Crystal Palace'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530807.0
4 June 2021,"Tottenham are on the brink of appointing Antonio Conte as the club's new manager, with Fabio Paratici also set to join as sporting director after leaving Juventus last month.",Antonio Conte,['Tottenham'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530808.0
4 June 2021,"Tottenham are on the brink of appointing Antonio Conte as the club's new manager, with Fabio Paratici also set to join as sporting director after leaving Juventus last month.",Fabio Paratici,"['Juventus', 'Tottenham']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530808.0
4 June 2021,"Conte's contract at Spurs could be worth up to £15m a year, with the former Chelsea boss promised significant funds by chairman Daniel Levy to rebuild the squad.",Conte,"['Spurs', 'Chelsea']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530809.0
4 June 2021,"Conte's contract at Spurs could be worth up to £15m a year, with the former Chelsea boss promised significant funds by chairman Daniel Levy to rebuild the squad.",Levy,['Spurs'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530809.0
4 June 2021,"New Real Madrid boss Carlo Ancelotti is keen on raiding former club Everton for Brazil forward Richarlison, 24.",Richarlison,"['Everton', 'Real Madrid']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530810.0
4 June 2021,"Everton are ready to offer former Wolves boss Nuno Espirito Santo, 47, a three-year contract.",Nuno Espirito Santo,"['Everton', 'Wolves']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530811.0
4 June 2021,"The Toffees could step up their interest in Wolves' Portuguese winger Pedro Neto, 21, if they appoint Nuno as their new manager.",Pedro Neto,"['Everton', 'Wolverhampton Wanderers']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530812.0
4 June 2021,"Arsenal and Aston Villa have made official bids for Norwich's £40m-rated Argentine winger Emi Buendia, 24.",Emi Buendia,"['Arsenal', 'Aston Villa']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530813.0
4 June 2021,"Barcelona are reportedly ready to sell Spanish midfielder Ilaix Moriba, 18, amid interest from Manchester United, Manchester City and Chelsea.",Ilaix Moriba,"['Barcelona', 'Manchester United', 'Manchester City', 'Chelsea']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530814.0
4 June 2021,Liverpool lead the race to sign Raphinha from Leeds but Manchester United and Manchester City are also interested in the Brazilian winger.,Raphinha,"['Liverpool', 'Leeds', 'Manchester United', 'Manchester City']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,winger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530815.0
4 June 2021,"However, the Reds have never declared an interest or even asked Leeds about Raphinha's availability, despite their apparent interest in the 24-year-old.",Raphinha,"['Leeds', 'Reds']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530816.0
4 June 2021,"Everton are considering a move for PSV Eindhoven's Netherlands right-back Denzel Dumfries, 25.",Denzel Dumfries,"['Everton', 'PSV Eindhoven']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530818.0
4 June 2021,"Norwich are set to make a bid of around £10m for Celtic defender Kristoffer Ajer, with the 23-year-old Norway international about to enter the final year of his contract with the Scottish club.",Kristoffer Ajer,"['Norwich', 'Celtic']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530819.0
4 June 2021,"Ajax have leapfrogged Manchester United in the race to sign Ghana winger Kamaldeen Sulemana, 19, from FC Nordsjaelland.",Kamaldeen Sulemana,"['Ajax', 'Manchester United', 'FC Nordsjaelland']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530820.0
